	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
331	Co m 8	III_13_0043	Volgelsheim	7.55292	48.01693	harddepfel	herdäpfel	3	0.8055815470161238	hardäpfel	herdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
332	Co m 9	III_13_0041	Vogelgrün (Vogelgrun)	7.57243	48.0111	hārdepfl	hartäpfl	3	0.8055815470161238	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
333	Co m 10	III_13_0044	Biesheim	7.54467	48.04048	hartäpfel	erdäpfel	3	0.8055815470161238	hardäpfel	erdäpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
334	Co m 11	III_13_0047	Wolfganzen	7.5016	48.02747	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
335	Co m 12	III_13_0042	Algolsheim	7.55708	48.00563	herdepfl	hardepfel	2	0.27653505100899384	herdäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
336	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
337	Co n 1	na	Betzenhausen 	7.81511	48.00987	härdäpfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
338	Co n 2	III_13_0060	Reute	7.82538	48.08175	herdepfel	herdepfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
339	Co n 3	III_13_0055	Umkirch	7.7624	48.03183	herdäpfel	herdäpfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
340	Co n 4	III_13_0059, III_13_0058	Merdingen	7.68864	48.0173	hardepfel	hardepfel, hardepfel, härdepfel	0	-0.7815579410052661	hardäpfel	hardäpfel, hardäpfel, herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel, Erdäpfel	0	-0.48323353219796433
341	Co n 5	na	Neuershausen	7.76972	48.0689	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
342	Co n 6	III_13_0053	Hochdorf	7.80212	48.0489	härdöpfl	hȃrdåpfel	3	0.8055815470161238	herdöpfel	hardapfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
343	Co n 7	na	Holzhausen	7.79978	48.07044	hardepfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
344	Co n 8	na	Gottenheim	7.72686	48.04969	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
345	Co n 9	III_13_0054	Hugstetten	7.78045	48.05415	herdepfel	herdäpfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
346	Co n 10	na	Lehen	7.80072	48.01663	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
347	Co n 11	III_13_0052	Buchheim	7.77912	48.06092	härtēpfel	härtepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
348	Co n 12	III_13_0048, III_13_0049, III_13_0050, III_13_0051	Bötzingen	7.72593	48.07743	härdepfl	herdepfel, herdäpfel, härdäpfel, herdäpfel	2	0.27653505100899384	herdäpfel	herdäpfel, herdäpfel, herdäpfel, herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel, Erdäpfel, Erdäpfel	0	-0.48323353219796433
349	Co n 13	III_13_0056	Waltershofen	7.71857	48.02338	erdäpfel	erdäpfel	0	-0.7815579410052661	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
350	Co n 14	na	Wasenweiler	7.6813	48.05162	härdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
351	Co o 1	III_13_0147	Zähringen	7.86149	48.02593	härdepfl	härtäpfel, krummbiere	3	0.8055815470161238	herdäpfel	herdäpfel, grumbire	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
352	Co o 2	na	Wöldtal (Wildtal)	7.87337	48.0328	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
353	Co o 3	na	Föhrental (Föhrenthal)	7.92468	48.0349	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
354	Co o 4	na	Unterglottertal-Ohrensbach	7.95	48.04291	härdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
355	Co o 5	III_13_0068	Oberglottertal	7.96407	48.04803	herdäpfel	herdäpfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
356	Co o 6	III_13_0071, III_13_0072, III_13_0073, III_13_0074	Gundelfingen	7.87313	48.04353	herdöpfel	grombiere, herdöpfel, herdäpfel, grumbere, herdepfel	0	-0.7815579410052661	herdöpfel	grombire, herdöpfel, herdäpfel, grumbere, herdäpfel	0	-0.5955950302609602	Erdäpfel	Grundbirne, Erdäpfel, Erdäpfel, Grundbirne, Erdäpfel	0	-0.48323353219796433
357	Co o 7	na	Eschbach über Freiburg i.Br.	7.98047	48.00263	hertepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
358	Co o 8	III_13_0070	Vörstetten	7.85113	48.06391	härrdäpfl	hertepfel	5	1.8636745390303837	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
359	Co o 9	III_13_0062, III_13_0063, III_13_0064	Denzlingen	7.87987	48.06793	herdepfel	herdepfel, herdepfel, herdepfel	0	-0.7815579410052661	herdäpfel	herdäpfel, herdäpfel, herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel, Erdäpfel	0	-0.48323353219796433
360	Co o 10	III_13_0067	Suggental	7.92471	48.07551	herdäpfel	herdöpfel, grumbire	1	-0.25251144499813616	herdäpfel	herdöpfel, grumbire	1	-0.06528309456870167	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
361	Co o 11	III_13_0066	Buchholz i.Br.	7.91201	48.08253	herdapfl	herdapfel	1	-0.25251144499813616	herdäpfel	herdapfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
362	Co o 12	na	Heuweiler	7.9028	48.0513	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
363	Co p 1	III_13_0095	Krüt (Kruth)	6.96629	47.92912	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
364	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	hārdepfl	hardäpfel	3	0.8055815470161238	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
365	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann)	7.12943	47.94619	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
366	Co q 2	III_13_0100	Lautenbach (Kreis Tann)	7.15877	47.9414	hardäpfel	hartepfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
367	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	hardäpfel	erdapfel	3	0.8055815470161238	hardäpfel	erdapfel	3	0.9953407768158152	Erdäpfel	Erdäpfel	0	-0.48323353219796433
368	Co q 4	III_13_0097	Sondernach	7.07276	47.99621	ārdäpfel	ardäpfel	1	-0.25251144499813616	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
369	Co q 5	III_13_0096	Mittlach	7.03325	48.00405	hardepfel	ardepfel	1	-0.25251144499813616	hardäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
370	Co q 6	III_13_0101	Murbach	7.1604	47.92318	hārdäpfel	hardäpfel, herdäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel, herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
371	Co q 7	III_13_0099	Lautenbachzell	7.14925	47.94057	hartäpfel	ardäpfel	2	0.27653505100899384	hardäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
372	Co q 8	III_13_0102	Sengern	7.12209	47.94246	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
373	Co r 1	III_13_0113	Rufach (Rouffach)	7.29696	47.95968	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
374	Co r 2	III_13_0104	Osenbach	7.21903	47.98623	hardäpfel	herdaepfil	4	1.3346280430232536	hardäpfel	herdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
375	Co r 3	III_13_0110	Westhalten	7.2595	47.95742	härdäpfl	härdäpfl	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
376	Co r 4	III_13_0109	Winzfelden (Wintzfelden)	7.19806	47.97442	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
377	Co r 5	III_13_0112	Gundolsheim	7.2942	47.92837	härdäpfel	härdepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
378	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
379	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	hardäpfel	hardapfel	1	-0.25251144499813616	hardäpfel	hardapfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
380	Co r 7/2	III_13_0106	Orschweier (Orschwihr)	7.23248	47.9323	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
381	Co r 8/1, Co r 8/2	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	hārdäpfel, hārdäpfl, hardepfl	hardepfl	0	-0.7815579410052661	hardäpfel, hardäpfel, hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
382	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	hårdäpfel	hardtåpfel	3	0.8055815470161238	hardäpfel	hardapfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
383	Co r 10/1, Co r 10/2	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903	47.98827	hardäpfl, hardäpfel	hardäpfl	0	-0.7815579410052661	hardäpfel, hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
384	Co s 1	III_13_0123	Dessenheim	7.48828	47.97561	hardäpfel	hardepfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
385	Co s 2	III_13_0118, III_13_0119	Bilzheim (Biltzheim)	7.38657	47.95675	ardäpfel	ardäpfel, erdapfel	0	-0.7815579410052661	ardäpfel	ardäpfel, erdapfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
386	Co s 3, Co s 6	III_13_0116	Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	hardäpfel, hārdäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel, hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
387	Co s 4	III_13_0117	Niederenzen	7.38146	47.94864	hardepfel	hardepfȧl	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
388	Co s 5	III_13_0121	Niederhergheim	7.39795	47.9862	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
389	Co s 7/1	III_13_0122	Rüstenhart (Rustenhart)	7.46359	47.94159	hārdepfl	haardäpfl	3	0.8055815470161238	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
390	Co s 7/2, Co s 7/3	III_13_0120	Oberhergheim, Oberhergheim	7.39442	47.96547	ardäpfel, ardäpfel	hardäpfel	1	-0.25251144499813616	ardäpfel, ardäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
391	Co t 1	III_13_0124	Heiteren	7.53776	47.96942	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
392	Co t 2	na	Oberrimsingen	7.6594	47.97942	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
393	Co t 3	na	Feldkirch	7.64962	47.93629	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
394	Co t 4	na	Hartheim 	7.62702	47.93691	herdepfl	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
395	Co t 5	III_13_0125	Obersaasheim	7.55885	47.98979	hardäpfel	erdäpfel	2	0.27653505100899384	hardäpfel	erdäpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
396	Co t 6	III_13_0126	Geiswasser	7.60042	47.97883	herdäpfel	herdäpfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
397	Co t 7	na	Nambsheim	7.5622	47.9336	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
398	Co t 8	na	Balgau	7.53917	47.9288	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
399	Co u 1/1, Co u 1/2	III_13_0135	Biengen, Biengen	7.68958	47.93875	hărdĕpfl, härdäpfel	herdäpfel	1	-0.25251144499813616	hardäpfel, herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
400	Co u 2	III_13_0138	Wittnau	7.814	47.94661	herdepfel	herdäpfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
401	Co u 3	na	Offnadingen	7.71217	47.93434	härdepfl	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
402	Co u 4	III_13_0164	Kirchhofen	7.74356	47.91979	herdäpfl	härdepfel	3	0.8055815470161238	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
403	Co u 5	III_13_0136	Norsingen	7.72683	47.93837	herdäpfel	herdäpfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
404	Co u 6	na	Pfaffenweiler	7.75445	47.94133	hardepfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
405	Co u 7	III_13_0131	Wolfenweiler	7.76194	47.96231	härdepfel	herdäpfel	2	0.27653505100899384	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
406	Co u 8	na	Schallstadt	7.76422	47.959	härdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
407	Co u 9	III_13_0140	Ebringen	7.77981	47.95761	hardepfel	herdöpfel	2	0.27653505100899384	hardäpfel	herdöpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
408	Co u 10	na	Au	7.82976	47.95687	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
409	Co u 11	III_13_0139	Merzhausen	7.82532	47.96635	herdäpfel	herdäpfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
410	Co u 12	III_13_0132	St. Georgen 	7.8056	47.97934	herdepfel	herdepfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
411	Co u 13	III_13_0133	Haslach	7.82166	47.9895	erdepfel	herdepfel, erdepfel	0	-0.7815579410052661	erdäpfel	herdäpfel, erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
412	Co u 14	III_13_0128	Tiengen	7.71599	47.98216	härdäpfel	herdäpfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
413	Co u 15	III_13_0057	Opfingen	7.71585	48.00052	herdäpfel	herdäͤpfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
414	Co u 16	III_13_0129	Munzingen	7.69883	47.96873	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
415	Co u 17	III_13_0130	Mengen	7.71392	47.95851	härdepfl	härdepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
416	Co u 18	III_13_0127	Niederrimsingen	7.67114	47.98702	hardäpfel	hardöpfel	1	-0.25251144499813616	hardäpfel	hardöpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
417	Co u 19/1, Co u 19/2	na	Bollschweil, Bollschweil	7.77924	47.91994	herdäpfl, härdepfl	na	999	527.7358915701176	herdäpfel, herdäpfel	na	999	529.1860287263053	Erdäpfel, Erdäpfel	na	999	529.091394870162
418	Co u 20	III_13_0137	Sölden, Sölden	7.80967	47.93307	herdepfel, erdepfel	herdepfel	0	-0.7815579410052661	herdäpfel, erdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
419	Co u 21	III_13_0134	Schlatt	7.67473	47.92531	härdäpfel	härdepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
420	Co v 1	na	Littenweiler	7.90338	47.97778	he̍rdeöpfel	na	999	527.7358915701176	herdöpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
421	Co v 2	na	Ebnet	7.90282	47.98715	herdepfl	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
422	Co v 3	III_13_0069	Wittental	7.94267	48.00437	herdepfel	härtöpfel	3	0.8055815470161238	herdäpfel	herdöpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
423	Co v 4	III_13_0151	Stegen	7.96093	47.98418	härdepfel	herdepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
424	Co v 5	na	Zarten	7.95028	47.97747	härdäpfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
425	Co v 6	na	Burg am Wald	7.97957	47.97091	härrdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
426	Co v 7	na	Kirchzarten	7.95261	47.96345	herdepfel	na	999	527.7358915701176	herdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
427	Co v 8	III_13_0150	Oberried	7.94506	47.93146	härdepfl	herdepfel	2	0.27653505100899384	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
428	Co v 9	III_13_0141	Horben	7.85911	47.93223	herdepfel	herdäpfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
429	Co v 10	III_13_0149	Kappel	7.90831	47.96423	herdepfl	herdepfl	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
430	Co w 1	III_14_0004	Oderen	6.97525	47.91008	härdepfel	hardepfel	1	-0.25251144499813616	herdäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
431	Co w 2	III_14_0005	Fellerlingen (Fellering)	6.98613	47.89621	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
432	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	hardepfel	hartäpfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
433	Co w 4	III_14_0003	Mollau 	6.97488	47.87245	härdepfel	härdepfel	0	-0.7815579410052661	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
434	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès)	6.95521	47.88255	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
435	Co x 1	III_14_0008	Ranspach	7.01113	47.88081	hārdepfel	hardepfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
436	Co x 2	III_14_0007	Mitzach	7.00519	47.87122	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
437	Co x 3	III_14_0010	Malmerspach	7.03487	47.86486	hardepfel	hardäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
438	Co x 4	III_14_0012	Weiler	7.07073	47.84351	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
439	Co x 5	III_14_0009	St. Amarin, St. Amarin	7.03186	47.87365	ardäpfel, grundbirne	ardepfl, grumbera	2	0.27653505100899384	ardäpfel, grundbirne	ardäpfel, grumbere	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel, Grundbirne	0	-0.48323353219796433
440	Co x 6	III_14_0011	Moosch	7.04865	47.86081	hardepfel	ha̠rde̠pfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
441	Co x 7	III_14_0014	Goldbach-Altenbach	7.10326	47.87359	herdepfel	herdöpfel	1	-0.25251144499813616	herdäpfel	herdöpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
442	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	hardäpfel	herdäpfel	1	-0.25251144499813616	hardäpfel	herdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
443	Co x 9	III_14_0013	Geishausen	7.05832	47.88017	hardepfel	herdepfel	1	-0.25251144499813616	hardäpfel	herdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
444	Co y 1/1, Co y 1/2	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	hardäpfel, hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel, hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
445	Co y 2	na	Jungholtz	7.1923	47.88825	hardepfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
446	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
447	Co y 4	III_14_0019	Wünheim	7.20969	47.87406	hardäpfel	hadäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
448	Co y 5, Co y 13, Co y 13, 14, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	hardäpfel, hardäpfel, hartäpfel, hahrdäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel, hardäpfel, hardäpfel, hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel, Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
449	Co y 6	III_14_0021	Berrweiler (Berrwiller)	7.21533	47.8484	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
450	Co y 7	III_14_0033	Pulversheim	7.30181	47.83432	haͤräpfel	hardäpfel	2	0.27653505100899384	herdäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
