Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Sondernach	7.07276	47.99621	2	-0.2371673051894483	0.02709572947106476
Mittlach	7.03325	48.00405	9	1.8621860641985764	0.8433548282795893
Murbach	7.1604	47.92318	2	-0.2371673051894483	0.03953930339743721
Lautenbachzell	7.14925	47.94057	2	-0.2371673051894483	0.047283172818547714
Sengern	7.12209	47.94246	1	-0.5370749293877375	-0.021330994281117423
Osenbach	7.21903	47.98623	1	-0.5370749293877375	0.26430453260335934
Westhalten	7.2595	47.95742	1	-0.5370749293877375	0.2129254187050516
Winzfelden (Wintzfelden)	7.19806	47.97442	10	2.1620936883968653	-1.2644800610546425
Gundolsheim	7.2942	47.92837	1	-0.5370749293877375	0.1850932227880106
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	2	-0.2371673051894483	0.05684169768556301
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	2	-0.2371673051894483	0.07988686760405558
Orschweier (Orschwihr)	7.23248	47.9323	0	-0.8369825535860267	0.2953599807646554
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	4	0.3626479432071301	-0.20319553824189585
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	2	-0.2371673051894483	0.05533104554620271
Pfaffenheim, Pfaffenheim	7.2903	47.98827	0	-0.8369825535860267	0.27636444750259964
Dessenheim	7.48828	47.97561	0	-0.8369825535860267	0.32891511167020077
Bilzheim (Biltzheim)	7.38657	47.95675	1	-0.5370749293877375	0.24277084795340573
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	0	-0.8369825535860267	0.43077516735041765
Niederenzen	7.38146	47.94864	3	0.0627403190088409	-0.03228676674576785
Niederhergheim	7.39795	47.9862	1	-0.5370749293877375	0.22099234080230748
Rüstenhart (Rustenhart)	7.46359	47.94159	0	-0.8369825535860267	0.37833166333849655
Oberhergheim, Oberhergheim	7.39442	47.96547	1	-0.5370749293877375	0.22548967140097867
Heiteren	7.53776	47.96942	0	-0.8369825535860267	0.18396117617446753
Obersaasheim	7.55885	47.98979	2	-0.2371673051894483	0.07125258097133468
Geiswasser	7.60042	47.97883	1	-0.5370749293877375	0.11792428050239975
Biengen, Biengen	7.68958	47.93875	4	0.3626479432071301	-0.0321178404893959
Wittnau	7.814	47.94661	9	1.8621860641985764	0.6199921531203164
Kirchhofen	7.74356	47.91979	1	-0.5370749293877375	-0.12742543309320406
Norsingen	7.72683	47.93837	2	-0.2371673051894483	-0.04013481638878246
Ebringen	7.77981	47.95761	3	0.0627403190088409	0.021424102281501906
Merzhausen	7.82532	47.96635	9	1.8621860641985764	0.6736005321789035
St. Georgen 	7.8056	47.97934	4	0.3626479432071301	0.07700134557601566
Haslach	7.82166	47.9895	1	-0.5370749293877375	-0.16249535870153567
Tiengen	7.71599	47.98216	0	-0.8369825535860267	-0.011497462710878452
Opfingen	7.71585	48.00052	0	-0.8369825535860267	0.039685836939702346
Munzingen	7.69883	47.96873	1	-0.5370749293877375	0.09044446091943056
Mengen	7.71392	47.95851	0	-0.8369825535860267	0.037965708934978186
Niederrimsingen	7.67114	47.98702	2	-0.2371673051894483	0.044067112077817744
Sölden	7.80967	47.93307	6	0.9624631916037085	0.22631500037899577
Schlatt	7.67473	47.92531	4	0.3626479432071301	-0.017864629287487353
Wittental	7.94267	48.00437	12	2.761908936793444	1.1086078878668548
Stegen	7.96093	47.98418	1	-0.5370749293877375	-0.40491162835233374
Oberried, Oberried	7.94506	47.93146	1	-0.5370749293877375	-0.2250375067574103
Horben	7.85911	47.93223	11	2.462001312595155	1.0723260533383485
Kappel	7.90831	47.96423	1	-0.5370749293877375	-0.49717068757745975
Oderen	6.97525	47.91008	4	0.3626479432071301	0.3014163523803819
Fellerlingen (Fellering)	6.98613	47.89621	4	0.3626479432071301	0.2532270151754712
Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	1	-0.5370749293877375	-0.41278069610469026
Mollau 	6.97488	47.87245	3	0.0627403190088409	0.01838871983538733
Urbis, St. Amarintal (Urbès)	6.95521	47.88255	1	-0.5370749293877375	-0.3775098086865809
Ranspach	7.01113	47.88081	2	-0.2371673051894483	-0.08728549850619198
Mitzach	7.00519	47.87122	2	-0.2371673051894483	-0.06200837721714314
Malmerspach	7.03487	47.86486	4	0.3626479432071301	0.13075495401679244
Weiler	7.07073	47.84351	6	0.9624631916037085	-0.13623741479991278
St. Amarin	7.03186	47.87365	8	1.5622784400002871	0.49356242654085497
Moosch	7.04865	47.86081	5	0.6625555674054193	0.2613388001896112
Goldbach-Altenbach	7.10326	47.87359	0	-0.8369825535860267	-0.08440902823332576
Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	0	-0.8369825535860267	0.09884879503633101
Geishausen	7.05832	47.88017	5	0.6625555674054193	0.2740571570557407
Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	1	-0.5370749293877375	0.07938813350332631
Sulz (Soultz-Haut-Rhin), Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	1	-0.5370749293877375	0.12119277845744077
Wünheim	7.20969	47.87406	0	-0.8369825535860267	0.1995234720570233
Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	1	-0.5370749293877375	0.14895169459200788
Berrweiler (Berrwiller)	7.21533	47.8484	0	-0.8369825535860267	0.28633183686897373
Pulversheim	7.30181	47.83432	1	-0.5370749293877375	0.2280861116498433
Bollweiler (Bollwiller)	7.25961	47.86006	10	2.1620936883968653	-0.8616712658933215
Ungersheim	7.30418	47.87789	1	-0.5370749293877375	0.18506218485734907
Rädersheim (Raedersheim)	7.28212	47.88747	1	-0.5370749293877375	0.11335665895712245
Isenheim (Issenheim)	7.25365	47.90288	0	-0.8369825535860267	0.2298613719568048
Merxheim	7.29205	47.91022	0	-0.8369825535860267	0.31869066483892977
Feldkirch	7.27197	47.86504	1	-0.5370749293877375	0.16125291823493
Ensisheim	7.35432	47.86522	1	-0.5370749293877375	0.11259493206347164
Münchhausen (Munchhausen)	7.45274	47.86847	1	-0.5370749293877375	0.06253233057229483
Roggenhausen	7.46704	47.8888	0	-0.8369825535860267	0.06346398833838063
Hirzfelden	7.4473	47.90935	2	-0.2371673051894483	0.07864799065064278
Meienheim (Meyenheim)	7.35924	47.91132	4	0.3626479432071301	-0.13934726588071106
Regisheim (Réguisheim)	7.35308	47.89742	1	-0.5370749293877375	0.14407937518453337
Heimersdorf	7.24206	47.57224	11	2.462001312595155	-0.23290034611536664
Bettendorf	7.27676	47.58379	6	0.9624631916037085	0.03030183391066904
Weiler (Kreis Altkirch)	7.31925	47.5857	10	2.1620936883968653	-0.6061767337456244
Grenzingen	7.30068	47.56354	1	-0.5370749293877375	0.07227323153578992
Largitzen	7.1873	47.56163	7	1.262370815801998	0.11274012538217355
Bisel	7.22032	47.53456	7	1.262370815801998	0.12010242401889729
Roppenzweiler (Roppenzwiller)	7.33206	47.54091	1	-0.5370749293877375	0.01712923070710555
Waldighofen	7.31605	47.55061	0	-0.8369825535860267	-0.0038427103802000147
Rüderbach (Ruederbach)	7.26824	47.56144	7	1.262370815801998	-0.18823017003473894
Mooslargue	7.21833	47.50939	0	-0.8369825535860267	-0.28004151666883315
Köstlach (Kœstlach)	7.27085	47.5062	2	-0.2371673051894483	-0.009437540493883557
Niedersept (Seppois-le-Bas)	7.17622	47.53614	0	-0.8369825535860267	-0.30388628012519464
Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	9	1.8621860641985764	0.17186922819748465
Mörnach (Mœrnach)	7.25681	47.50213	1	-0.5370749293877375	-0.07974425111974184
Bendorf	7.2816	47.48759	0	-0.8369825535860267	-0.19620290507553775
Lüxdorf (Ligsdorf)	7.3091	47.47235	0	-0.8369825535860267	-0.04876816974927887
Winkel	7.26347	47.46074	9	1.8621860641985764	-0.3642413783301251
Oberranspach (Ranspach-le-Haut)	7.4175	47.57697	0	-0.8369825535860267	0.06818527152267506
Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	9	1.8621860641985764	0.1311118906372472
Attenschweiler (Attenschwiller)	7.46216	47.56912	1	-0.5370749293877375	-0.046038687658464125
Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	3	0.0627403190088409	0.006138810196153018
Wenzweiler (Wentzwiller)	7.48036	47.55042	1	-0.5370749293877375	-0.1547578911798289
Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	9	1.8621860641985764	0.12394761849206291
Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	6	0.9624631916037085	0.15792871944143005
Mittelmüspach-Niedermüspach (Muespach)	7.3807	47.54728	1	-0.5370749293877375	0.053729442131371874
Buchsweiler (Bouxwiller)	7.34362	47.50479	1	-0.5370749293877375	0.07125839872296487
Dürmenach (Durmenach)	7.3374	47.5271	0	-0.8369825535860267	0.04140509910342826
Werenzhausen (Werentzhouse)	7.3579	47.51688	1	-0.5370749293877375	-0.01135885597280339
Fislis	7.38288	47.50419	0	-0.8369825535860267	0.06212459007072309
Steinsulz (Steinsoultz)	7.34276	47.55541	1	-0.5370749293877375	0.14556837649729093
Berenzweiler (Berentzwiller)	7.3832	47.5856	1	-0.5370749293877375	0.09903741438394477
Niederranspach (Ranspach-le-Bas)	7.44726	47.58851	1	-0.5370749293877375	0.028698121648843767
Sondersdorf	7.33509	47.48234	0	-0.8369825535860267	-0.02841807886405676
Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	1	-0.5370749293877375	0.013235722493777058
Leimen (Leymen)	7.48218	47.4954	0	-0.8369825535860267	-0.13280570534883385
Rädersdorf (Raedersdorf)	7.3665	47.47487	0	-0.8369825535860267	0.06119342721953836
Lutter	7.38095	47.46702	9	1.8621860641985764	-0.21200614407634977
Biedertal (Biederthal)	7.44789	47.46978	9	1.8621860641985764	0.2483310220694196
Kiffis	7.35848	47.4405	2	-0.2371673051894483	-0.010454030068624068
Häsingen (Hésingue)	7.5211	47.57633	2	-0.2371673051894483	-0.03741821746570248
Buschweiler (Buschwiller)	7.50989	47.55993	9	1.8621860641985764	0.3776062720073427
Hegenheim (Hégenheim)	7.52344	47.56115	8	1.5622784400002871	0.3456927810512253
Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	0	-0.8369825535860267	-0.03994863974831137
Neuweiler (Neuwiller)	7.51526	47.52439	3	0.0627403190088409	0.01631655112084691
Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	2	-0.2371673051894483	0.05219152196613388
Burgfelden (Bourgfelden)	7.54705	47.57853	0	-0.8369825535860267	-0.036040951434329394
Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	1	-0.5370749293877375	-0.04457352376946354
Walheim	7.26432	47.63975	1	-0.5370749293877375	-0.07443597813778573
Aspach	7.23354	47.6401	9	1.8621860641985764	0.01672820363047607
Karspach (Carspach)	7.21307	47.61448	2	-0.2371673051894483	-0.04920108729976097
Altkirch, Altkirch	7.24009	47.62592	1	-0.5370749293877375	-0.04933033287225361
Wittersdorf	7.27817	47.62015	1	-0.5370749293877375	-0.08962328665472778
Emlingen	7.29244	47.62397	1	-0.5370749293877375	-0.07040046053300558
Tagsdorf	7.30232	47.62138	1	-0.5370749293877375	-0.06942219694400129
Hirzbach (Hirtzbach)	7.22017	47.59449	0	-0.8369825535860267	0.07119361947751547
Hisingen (Hirsingue)	7.25483	47.58601	2	-0.2371673051894483	0.025912843264552524
Obersteinbrunn (Steinbrunn-le-Haut)	7.3467	47.65852	4	0.3626479432071301	-0.029198286722923333
Geispitzen	7.42236	47.66739	5	0.6625555674054193	-0.1183246098368963
Waltenheim	7.42684	47.65714	5	0.6625555674054193	-0.03255149556913139
Uffheim	7.44285	47.65062	2	-0.2371673051894483	-0.0029874044043828487
Sierenz (Sierentz)	7.45597	47.6532	0	-0.8369825535860267	-0.03387238407618821
Wahlbach	7.34876	47.63135	0	-0.8369825535860267	0.03593103166504766
Niedermagstatt (Magstatt-le-Bas)	7.41155	47.6393	2	-0.2371673051894483	0.01242208398152819
Stetten	7.42942	47.6261	1	-0.5370749293877375	0.03490429336496779
Bartenheim	7.47707	47.63392	12	2.761908936793444	-0.085427171235011
Franken	7.35483	47.59947	0	-0.8369825535860267	0.20008393183833814
Jettingen	7.36877	47.59592	0	-0.8369825535860267	0.2569195000001174
Helfrantskirch (Helfrantzkirch)	7.41694	47.6072	1	-0.5370749293877375	0.018627733020989135
Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas)	7.46442	47.59288	0	-0.8369825535860267	0.055026712654746124
Kappeln (Kappelen)	7.44156	47.61975	1	-0.5370749293877375	0.005037207905414357
Kötzingen (Kœtzingue), Kötzingen (Kœtzingue)	7.394	47.65091	0	-0.8369825535860267	-0.019643626229874384
Zässingen (Zaessingue)	7.3676	47.62375	1	-0.5370749293877375	0.07750946621287255
Istein 	7.53541	47.66186	1	-0.5370749293877375	0.07073964398277044
Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen)	7.56471	47.64989	1	-0.5370749293877375	0.06050363456601201
Egringen und Fischingen	7.59628	47.66366	1	-0.5370749293877375	0.15836649571421552
Schallbach	7.62759	47.65706	1	-0.5370749293877375	0.12473478202452004
Wittlingen	7.64842	47.6562	1	-0.5370749293877375	0.15350242609731335
Wollbach	7.65387	47.67054	2	-0.2371673051894483	0.07045019882919414
Rümmingen	7.64143	47.64099	0	-0.8369825535860267	0.25095332442949086
Binzen	7.62403	47.63133	1	-0.5370749293877375	0.13511625749024786
(Weil am Rhein und) Eimeldingen, (Weil am Rhein und) Eimeldingen	7.59518	47.63113	1	-0.5370749293877375	0.12120641076263575
Märkt	7.58103	47.627	1	-0.5370749293877375	0.12221771715769508
Rosenau	7.53493	47.63685	1	-0.5370749293877375	0.046147362106816726
Neuweg-Bartenheim	7.52868	47.62399	10	2.1620936883968653	-0.30796393291007235
Boltzheim (Blotzheim), Boltzheim (Blotzheim), Boltzheim (Blotzheim)	7.49611	47.60128	0	-0.8369825535860267	-0.07926001676583026
Neudorf (Village-Neuf)	7.57149	47.60532	10	2.1620936883968653	-0.3504255667038659
Hüningen (Huningue)	7.58374	47.5912	5	0.6625555674054193	-0.12601812709347943
Weil am Rhein	7.63299	47.59278	1	-0.5370749293877375	0.1548226812867746
Lörrach, Lörrach 	7.66409	47.61258	0	-0.8369825535860267	0.28810231343596504
Tumringen	7.65564	47.62739	1	-0.5370749293877375	0.18381153734554465
Haltingen	7.61378	47.61384	1	-0.5370749293877375	0.1265090294854587
Ötlingen	7.62133	47.62261	1	-0.5370749293877375	0.12586030264013934
Hägelberg	7.72778	47.66132	1	-0.5370749293877375	0.24446723597824582
Schopfheim (/Grenzach, aber gestrichen)	7.82315	47.64973	9	1.8621860641985764	-0.5621301805019224
Haagen	7.67898	47.63703	1	-0.5370749293877375	0.2632618073877171
Hauingen	7.69375	47.64287	5	0.6625555674054193	-0.31562262209553665
Brombach (/Maulburg, aber gestrichen)	7.69236	47.63395	1	-0.5370749293877375	0.2648192396663234
Steinen	7.73911	47.64447	2	-0.2371673051894483	0.1005910771162345
Höllstein, Höllstein	7.74574	47.63943	3	0.0627403190088409	-0.026292338727907302
Hüsingen	7.74114	47.63121	0	-0.8369825535860267	0.3411430829502874
Maulburg 	7.77782	47.64075	2	-0.2371673051894483	0.05524814356137377
Wiechs	7.81236	47.63655	1	-0.5370749293877375	0.1316374557804663
Nordschwaben	7.81682	47.6184	1	-0.5370749293877375	0.11594729854675472
Adelhausen	7.76116	47.61477	0	-0.8369825535860267	0.2751910485615708
Minseln	7.79067	47.60301	5	0.6625555674054193	-0.22970917596702306
Eichsel (GID von Obereichsel)	7.75815	47.59842	0	-0.8369825535860267	0.2380617442549047
Inzlingen	7.68772	47.58811	3	0.0627403190088409	-0.026613735679105462
Karzau (Karsau) 	7.79868	47.58875	1	-0.5370749293877375	0.1494521232064171
Degerfelden	7.74584	47.5696	0	-0.8369825535860267	0.24674688437874617
Nollingen	7.7716	47.57363	0	-0.8369825535860267	0.17148070794278292
Rheinfelden-Stadt (Baden), Rheinfelden-Stadt (Baden)	7.78875	47.55945	1	-0.5370749293877375	0.09405423895577127
Wyhlen	7.69103	47.54989	1	-0.5370749293877375	0.17199603409049752
Fahrnau	7.83602	47.66179	0	-0.8369825535860267	0.09218276303491352
Kürnberg	7.86873	47.6649	1	-0.5370749293877375	-0.016519314072953623
Hasel	7.89786	47.65393	1	-0.5370749293877375	-0.011108717916665881
Niedergebisbach	7.99251	47.65054	1	-0.5370749293877375	-0.10066190521595611
Altenschwand	7.976	47.63697	1	-0.5370749293877375	-0.025055358169118035
Hütten	7.94873	47.62902	1	-0.5370749293877375	-0.01791556802326048
Rickenbach	7.97772	47.61891	6	0.9624631916037085	0.01989020284510833
Bergalingen	7.95943	47.61266	1	-0.5370749293877375	0.0027234891989633154
Willaringen	7.97281	47.60577	1	-0.5370749293877375	-0.015711940100033996
Öfflingen (Öflingen)	7.91396	47.59228	1	-0.5370749293877375	0.051297851647043646
Schwörstadt	7.87989	47.59379	1	-0.5370749293877375	0.06580761004093252
Dossenbach	7.85693	47.61597	6	0.9624631916037085	-0.16987076497498804
Eichen	7.83816	47.6471	0	-0.8369825535860267	0.0833027096466831
Wallbach	7.91336	47.56871	7	1.262370815801998	-0.2217029683498154
Obersäckingen	7.96171	47.57476	1	-0.5370749293877375	0.08435636106056207
Friesen	7.15001	47.56535	6	0.9624631916037085	0.08159403467417511
Hindlingen	7.13734	47.57341	1	-0.5370749293877375	0.0045901086091003195
Fessenheim (Gutenstein), Fessenheim	7.53712	47.91578	4	0.3626479432071301	-0.05363166873143413
Blodelsheim	7.53396	47.88426	2	-0.2371673051894483	-0.009354799364814325
Rumersheim (Rumersheim-le-Haute)	7.51712	47.85248	2	-0.2371673051894483	-0.022234864123761272
Buggingen	7.63735	47.8479	2	-0.2371673051894483	-0.07078679321297637
Seefelden	7.63962	47.85945	5	0.6625555674054193	0.17869001493866407
Heitersheim	7.66768	47.87108	0	-0.8369825535860267	-0.19824669508091855
Eschbach (bei Heitersheim)	7.65221	47.8908	6	0.9624631916037085	0.11325296914413381
Bremgarten (Hartheim)	7.62385	47.91694	0	-0.8369825535860267	0.12173274087728954
Grißheim (Grissheim) 	7.59238	47.87313	9	1.8621860641985764	0.5828579675977651
Zienken (Müllheim)	7.57779	47.84303	4	0.3626479432071301	0.08054877361805007
Tunsel	7.66581	47.90315	2	-0.2371673051894483	-0.01599309808782698
Wettelbrunn, Wettelbrunn	7.69689	47.87134	1	-0.5370749293877375	-0.06367846027788644
Ballrechten-Dottingen	7.70076	47.86061	2	-0.2371673051894483	-0.03600006625435427
Laufen	7.68471	47.8434	10	2.1620936883968653	0.24748401900041928
Sulzburg	7.70727	47.84122	0	-0.8369825535860267	-0.11267650358528743
Untermünstertal-Ziegelplatz (Untermünstertal)	7.78649	47.85518	4	0.3626479432071301	0.12747002851153075
Untermünstertal-Rotenbuck	7.79435	47.84136	0	-0.8369825535860267	-0.21025564673094121
Staufen (bei Freiburg)	7.72962	47.88166	11	2.462001312595155	0.6715478445327809
Grunern bei Müllheim, Grunern bei Müllheim	7.72184	47.87162	1	-0.5370749293877375	-0.14631369826283455
Bad Krozingen	7.70333	47.91813	1	-0.5370749293877375	0.05704790544696991
Obermünstertal-Krumlinden (Obermünstertal)	7.81186	47.87153	9	1.8621860641985764	0.6721916789161495
Wieden	7.8814	47.84169	1	-0.5370749293877375	-0.19652778626999917
Todtnauberg	7.94335	47.85074	1	-0.5370749293877375	-0.13502255243022127
Sankt Wilhelm	7.94887	47.89511	10	2.1620936883968653	0.5838985625395712
Hofsgrund, Hofsgrund	7.89778	47.90096	0	-0.8369825535860267	-0.2905062254183467
Obermünstertal-Stohren	7.87525	47.8938	2	-0.2371673051894483	-0.08498436001309956
Obermünstertal-Spielweg	7.83588	47.87776	7	1.262370815801998	0.5619398437742238
Dollern (Dolleren)	6.93211	47.80559	1	-0.5370749293877375	0.02313226797509575
Oberbruck	6.94324	47.80838	2	-0.2371673051894483	0.012119525775248158
Rimbach-Pès-Masevaux), Rimbach-Pès-Masevaux)	6.9473	47.82212	1	-0.5370749293877375	0.0062655069843374454
Kirchberg-Wegscheid	6.95965	47.79904	10	2.1620936883968653	-0.31212498503762215
Sewen	6.90688	47.80694	1	-0.5370749293877375	0.05311840650405204
Masmünster (Masevaux)	6.99386	47.7727	0	-0.8369825535860267	-0.09256591261053669
Niederbruck	6.97173	47.78361	0	-0.8369825535860267	-0.07291797596548612
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	6	0.9624631916037085	0.041164952778693024
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	1	-0.5370749293877375	-0.11032256733109323
Sentheim	7.0544	47.75581	1	-0.5370749293877375	-0.08363878130004165
Aue (Lauw)	7.02216	47.75778	2	-0.2371673051894483	-0.034892396735593835
Leimbach	7.09999	47.79305	3	0.0627403190088409	0.007182658318248627
Tann (Thann)	7.10335	47.81019	2	-0.2371673051894483	0.00015573614081661947
Alttann (Vieux-Thann)	7.12206	47.80704	8	1.5622784400002871	-0.12336524769126689
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	2	-0.2371673051894483	-0.004580276060172409
Oberasbach (Aspach-Le-Haute)	7.13352	47.77692	3	0.0627403190088409	0.008208611817161418
Niederasbach (Aspach-Le-Bas)	7.15065	47.7618	0	-0.8369825535860267	-0.1250678124017924
Steinbach	7.15487	47.82041	0	-0.8369825535860267	0.10574898322329908
Rammersmatt, Rammersmatt	7.07084	47.78935	1	-0.5370749293877375	0.02758834837183424
Uffholz	7.17804	47.81981	9	1.8621860641985764	-0.48737020858904184
Sennheim (Cerany)	7.17837	47.80918	2	-0.2371673051894483	0.04773170925960899
Wittelsheim, Wittelsheim	7.24063	47.81047	0	-0.8369825535860267	0.2799746471744651
Staffelfelden	7.25504	47.82648	0	-0.8369825535860267	0.25614479301303444
Wattweiler (Wattwiller)	7.17766	47.83549	3	0.0627403190088409	-0.017578988375514183
Lutterbach	7.28171	47.7605	0	-0.8369825535860267	-0.018842114500979903
Mülhausen, Mülhausen	7.34375	47.7517	0	-0.8369825535860267	0.042009829056204824
Rülisheim	7.35868	47.82216	3	0.0627403190088409	-0.011308001797716826
Wittenheim	7.33993	47.81085	1	-0.5370749293877375	0.08758370495555196
Kingersheim	7.33579	47.79025	3	0.0627403190088409	-0.00760246747031837
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	1	-0.5370749293877375	0.05078608513152671
Sausheim	7.3698	47.78852	2	-0.2371673051894483	0.02928878595187586
Baldersheim	7.37806	47.80152	8	1.5622784400002871	-0.37524246896286817
Modenheim, Modenheim	7.35997	47.76894	1	-0.5370749293877375	0.06614522181428015
Battenheim	7.38278	47.81739	0	-0.8369825535860267	0.11049439233515077
Eichwald (Chalampé)	7.53969	47.81643	1	-0.5370749293877375	-0.1637613608624845
Neuenburg (am Rhein)	7.56012	47.81393	9	1.8621860641985764	0.4232339571351188
Hügelheim	7.6208	47.82868	9	1.8621860641985764	0.35705457256836315
Dattingen	7.65681	47.83383	2	-0.2371673051894483	-0.0827158727558825
Zunzingen	7.65195	47.82164	1	-0.5370749293877375	-0.17373631207667004
Auggen	7.59221	47.78776	1	-0.5370749293877375	-0.16688765534028968
Lipburg	7.65665	47.78685	2	-0.2371673051894483	-0.06497332224924211
Feldberg	7.64081	47.7737	9	1.8621860641985764	0.24652807107255004
Obereggenen, Niedereggenen	7.64434	47.75677	0	-0.8369825535860267	-0.1183977940072564
Schliengen	7.57624	47.75579	2	-0.2371673051894483	-0.0009902525289342955
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	2	-0.2371673051894483	-0.03339760753376641
Ottmarsheim	7.50646	47.78661	3	0.0627403190088409	0.013392588665270948
Banzenheim (Bantzenheim)	7.51396	47.82468	9	1.8621860641985764	0.2379016024657331
Britzingen	7.67237	47.82744	2	-0.2371673051894483	-0.05690921228970964
Badenweiler	7.67934	47.80555	9	1.8621860641985764	0.30020821381319623
Schweighof	7.69904	47.80743	2	-0.2371673051894483	-0.026452944592764573
Marzell bei Kandern	7.72688	47.77116	5	0.6625555674054193	-0.1138046443991121
Bürchau	7.82686	47.77616	0	-0.8369825535860267	-0.12773592980110468
Neuenweg, Landkreis Lörrach	7.8271	47.79543	4	0.3626479432071301	0.10513947233612579
Malsburg, Malsburg	7.70866	47.73257	2	-0.2371673051894483	0.035615054358429765
Todtnau	7.94634	47.82887	0	-0.8369825535860267	-0.20598911309333995
Schlechtnau, Schlechtnau	7.93888	47.8175	0	-0.8369825535860267	-0.19405892503495334
Geschwend	7.93964	47.80434	0	-0.8369825535860267	-0.21333463694931307
Utzenfeld	7.91301	47.80054	8	1.5622784400002871	0.48406745419595465
Aitern	7.89522	47.80317	1	-0.5370749293877375	-0.1817399116969938
Böllen	7.84054	47.80226	4	0.3626479432071301	0.04386855013297486
Schönenberg	7.88227	47.79265	4	0.3626479432071301	0.10344858597277842
Schönau	7.89443	47.78637	9	1.8621860641985764	0.4504785249645463
Tunau	7.92311	47.78574	4	0.3626479432071301	0.13103172536893
Präg	7.97232	47.77964	0	-0.8369825535860267	-0.2430337833851942
Präg-Herrenschwand	7.95327	47.76746	9	1.8621860641985764	0.3433773112625187
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	1	-0.5370749293877375	-0.15306783046961076
Fröhnd	7.88397	47.7603	4	0.3626479432071301	0.01993768179062652
Gewenheim	7.0913	47.75291	2	-0.2371673051894483	-0.010282279056738152
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	4	0.3626479432071301	-0.005183078817124261
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	2	-0.2371673051894483	0.05757879508671426
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	0	-0.8369825535860267	-0.006985750858683678
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	0	-0.8369825535860267	0.018311381366260777
Bretten Landkreis Altkirch	7.0716	47.69963	10	2.1620936883968653	-0.6724843153952963
St Kosman (Saint-Cosme)	7.06248	47.68339	11	2.462001312595155	-0.47762031401344773
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	0	-0.8369825535860267	-0.032992867957935025
Diefmatten Kreis Altkirch	7.11319	47.70828	4	0.3626479432071301	-0.07420702009790202
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	0	-0.8369825535860267	-0.00098085759900108
Reinigen	7.2319	47.74911	0	-0.8369825535860267	0.1512469240784458
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	0	-0.8369825535860267	0.017186042941711156
Didenheim	7.30295	47.71749	3	0.0627403190088409	-0.006004489432746523
Hochstatt	7.28072	47.70069	1	-0.5370749293877375	0.04207553414947968
Zillisheim	7.29485	47.69387	2	-0.2371673051894483	0.02388748180956371
Flachslanden (Flaxlanden)	7.30924	47.69692	9	1.8621860641985764	-0.34104425036766817
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	1	-0.5370749293877375	0.00033854802445937684
Frönigen	7.26801	47.69023	2	-0.2371673051894483	0.02850709195896618
Galfingen (Galfingue)	7.22481	47.70563	10	2.1620936883968653	-0.6155584118209755
Balschweiler bei Altkirch	7.1681	47.66772	1	-0.5370749293877375	0.0067533504096295854
Enschingen (Saint-Bernard)	7.20293	47.67101	6	0.9624631916037085	-0.13733137334115894
Bernweiler (Bernwiller)	7.19368	47.69085	1	-0.5370749293877375	0.08010368980889164
